11/11/2021 19:35:05.999;11/11/2021 19:35:06.999;11/11/2021 19:35:07.999;11/11/2021 19:35:08.999;11/11/2021 19:35:09.999
-0.186220;-0.195529;-0.195241;-0.195378;-0.195590
-0.195200;-0.204455;-0.204185;-0.204314;-0.204526
-0.204138;-0.213423;-0.213230;-0.213372;-0.213611
-0.213163;-0.222335;-0.222166;-0.222290;-0.222487
-0.222179;-0.231234;-0.231105;-0.231224;-0.231383
-0.231141;-0.240172;-0.240040;-0.240163;-0.240310
-0.240030;-0.249093;-0.249010;-0.249031;-0.249215
-0.248988;-0.258114;-0.258009;-0.258015;-0.258218
-0.257902;-0.267073;-0.266954;-0.266891;-0.267086
-0.266880;-0.275954;-0.275811;-0.275717;-0.275942
-0.275733;-0.284898;-0.284739;-0.284607;-0.284779
-0.284542;-0.293779;-0.293641;-0.293481;-0.293611
-0.293435;-0.302736;-0.302571;-0.302390;-0.302539
-0.302286;-0.311590;-0.311487;-0.311304;-0.311376
-0.311263;-0.320370;-0.320276;-0.320191;-0.320143
-0.320064;-0.329238;-0.329127;-0.329052;-0.328934
-0.328875;-0.338032;-0.337969;-0.337939;-0.337735
-0.337739;-0.346951;-0.346862;-0.346848;-0.346608
-0.346506;-0.355752;-0.355635;-0.355741;-0.355407
-0.355451;-0.364476;-0.364337;-0.364430;-0.364100
-0.364108;-0.373278;-0.373131;-0.373192;-0.372852
-0.372835;-0.381974;-0.381824;-0.381880;-0.381603
-0.381551;-0.390832;-0.390581;-0.390610;-0.390397
-0.390228;-0.399522;-0.399276;-0.399294;-0.399108
-0.398993;-0.408198;-0.407877;-0.407823;-0.407726
-0.407548;-0.416842;-0.416597;-0.416468;-0.416414
-0.416270;-0.425440;-0.425156;-0.425053;-0.425068
-0.424876;-0.434198;-0.433888;-0.433755;-0.433819
-0.433567;-0.442731;-0.442499;-0.442375;-0.442480
-0.442339;-0.451264;-0.451015;-0.450886;-0.451007
-0.450900;-0.459807;-0.459665;-0.459514;-0.459664
-0.459653;-0.468338;-0.468168;-0.468069;-0.468180
-0.468214;-0.477010;-0.476800;-0.476736;-0.476825
-0.476871;-0.485467;-0.485361;-0.485318;-0.485402
-0.485597;-0.493991;-0.493872;-0.493791;-0.493832
-0.494108;-0.502508;-0.502417;-0.502326;-0.502404
-0.502688;-0.510973;-0.510857;-0.510736;-0.510802
-0.511171;-0.519644;-0.519483;-0.519328;-0.519338
-0.519687;-0.528104;-0.527934;-0.527760;-0.527827
-0.528179;-0.536516;-0.536368;-0.536141;-0.536225
-0.536535;-0.544952;-0.544786;-0.544580;-0.544707
-0.544881;-0.553365;-0.553145;-0.552917;-0.553056
-0.553144;-0.561843;-0.561630;-0.561421;-0.561523
-0.561472;-0.570190;-0.569888;-0.569782;-0.569880
-0.569775;-0.578449;-0.578229;-0.578097;-0.578206
-0.577986;-0.586718;-0.586524;-0.586447;-0.586565
-0.586195;-0.595012;-0.594777;-0.594699;-0.594800
-0.594409;-0.603337;-0.603104;-0.603080;-0.603178
-0.602669;-0.611541;-0.611321;-0.611262;-0.611359
-0.610918;-0.619695;-0.619488;-0.619417;-0.619512
-0.619115;-0.627797;-0.627617;-0.627521;-0.627729
-0.627283;-0.635899;-0.635763;-0.635629;-0.635823
-0.635467;-0.644046;-0.643945;-0.643798;-0.644011
-0.643674;-0.652106;-0.652037;-0.651863;-0.652070
-0.651873;-0.660049;-0.660042;-0.659856;-0.660108
-0.659963;-0.668064;-0.668020;-0.667843;-0.668130
-0.668048;-0.676055;-0.676008;-0.675855;-0.676121
-0.676128;-0.684043;-0.684041;-0.683955;-0.684172
-0.684125;-0.692028;-0.691997;-0.691931;-0.692130
-0.692203;-0.699869;-0.699846;-0.699830;-0.700017
-0.700065;-0.707797;-0.707735;-0.707785;-0.707915
-0.707881;-0.715702;-0.715573;-0.715668;-0.715786
-0.715759;-0.723588;-0.723472;-0.723584;-0.723653
-0.723577;-0.731421;-0.731367;-0.731479;-0.731491
-0.731465;-0.739170;-0.739077;-0.739257;-0.739267
-0.739170;-0.746968;-0.746895;-0.747037;-0.747032
-0.746913;-0.754668;-0.754621;-0.754771;-0.754766
-0.754670;-0.762442;-0.762457;-0.762556;-0.762548
-0.762397;-0.770166;-0.770245;-0.770245;-0.770297
-0.770196;-0.777775;-0.777819;-0.777780;-0.777879
-0.777794;-0.785438;-0.785489;-0.785390;-0.785490
-0.785416;-0.793002;-0.793048;-0.792938;-0.793054
-0.792994;-0.800675;-0.800664;-0.800539;-0.800651
-0.800557;-0.808225;-0.808218;-0.808098;-0.808249
-0.808245;-0.815685;-0.815570;-0.815508;-0.815703
-0.815603;-0.823224;-0.823005;-0.822995;-0.823144
-0.823058;-0.830560;-0.830290;-0.830358;-0.830511
-0.830468;-0.838119;-0.837748;-0.837830;-0.838045
-0.837842;-0.845485;-0.845053;-0.845214;-0.845469
-0.845298;-0.852735;-0.852284;-0.852399;-0.852686
-0.852511;-0.860050;-0.859561;-0.859672;-0.860041
-0.859758;-0.867255;-0.866742;-0.866828;-0.867287
-0.866930;-0.874530;-0.874104;-0.874113;-0.874553
-0.874190;-0.881639;-0.881271;-0.881280;-0.881771
-0.881400;-0.888765;-0.888437;-0.888379;-0.888819
-0.888456;-0.895834;-0.895588;-0.895506;-0.895938
-0.895596;-0.902810;-0.902646;-0.902575;-0.902920
-0.902647;-0.909976;-0.909901;-0.909780;-0.910065
-0.909766;-0.916921;-0.916964;-0.916828;-0.917073
-0.916840;-0.923893;-0.923942;-0.923821;-0.923941
-0.923810;-0.930817;-0.930918;-0.930880;-0.930907
-0.930762;-0.937701;-0.937848;-0.937809;-0.937743
-0.937630;-0.944670;-0.944834;-0.944818;-0.944765
-0.944571;-0.951542;-0.951664;-0.951692;-0.951616
-0.951486;-0.958312;-0.958467;-0.958482;-0.958394
-0.958251;-0.965049;-0.965195;-0.965248;-0.965179
-0.964949;-0.971761;-0.971906;-0.971957;-0.971919
-0.971678;-0.978533;-0.978675;-0.978754;-0.978765
-0.978407;-0.985204;-0.985339;-0.985358;-0.985467
-0.985123;-0.991802;-0.991904;-0.991911;-0.992035
-0.991709;-0.998307;-0.998459;-0.998421;-0.998603
-0.998242;-1.004881;-1.004986;-1.004893;-1.005088
-1.004742;-1.011391;-1.011553;-1.011448;-1.011668
-1.011268;-1.017919;-1.018021;-1.017865;-1.018084
-1.017773;-1.024246;-1.024390;-1.024214;-1.024421
-1.024146;-1.030601;-1.030735;-1.030501;-1.030684
-1.030437;-1.036841;-1.037027;-1.036757;-1.036987
-1.036731;-1.043192;-1.043342;-1.043092;-1.043276
-1.043030;-1.049452;-1.049614;-1.049341;-1.049496
-1.049325;-1.055548;-1.055710;-1.055444;-1.055568
-1.055446;-1.061733;-1.061845;-1.061574;-1.061717
-1.061555;-1.067791;-1.067950;-1.067686;-1.067820
-1.067622;-1.073979;-1.074065;-1.073843;-1.073909
-1.073709;-1.080065;-1.080137;-1.079935;-1.079944
-1.079862;-1.085980;-1.086046;-1.085924;-1.085876
-1.085796;-1.091944;-1.091996;-1.091900;-1.091820
-1.091760;-1.097841;-1.097867;-1.097784;-1.097673
-1.097678;-1.103833;-1.103791;-1.103777;-1.103617
-1.103604;-1.109668;-1.109614;-1.109629;-1.109445
-1.109589;-1.115390;-1.115282;-1.115352;-1.115152
-1.115334;-1.121140;-1.121012;-1.121061;-1.120880
-1.121097;-1.126783;-1.126608;-1.126721;-1.126573
-1.126796;-1.132584;-1.132298;-1.132418;-1.132302
-1.132503;-1.138159;-1.137942;-1.138009;-1.137925
-1.138173;-1.143656;-1.143379;-1.143442;-1.143423
-1.143651;-1.149158;-1.148902;-1.148920;-1.148940
-1.149113;-1.154516;-1.154339;-1.154277;-1.154366
-1.154526;-1.160067;-1.159860;-1.159743;-1.159872
-1.159891;-1.165425;-1.165228;-1.165110;-1.165248
-1.165295;-1.170653;-1.170506;-1.170324;-1.170481
-1.170471;-1.175907;-1.175767;-1.175566;-1.175766
-1.175710;-1.181056;-1.180931;-1.180743;-1.180924
-1.180876;-1.186315;-1.186204;-1.186033;-1.186199
-1.186025;-1.191406;-1.191317;-1.191163;-1.191323
-1.191189;-1.196405;-1.196374;-1.196197;-1.196347
-1.196244;-1.201319;-1.201410;-1.201270;-1.201341
-1.201283;-1.206257;-1.206343;-1.206217;-1.206279
-1.206222;-1.211303;-1.211430;-1.211313;-1.211281
-1.211246;-1.216171;-1.216308;-1.216260;-1.216241
-1.216222;-1.220984;-1.221122;-1.221036;-1.221023
-1.221021;-1.225767;-1.225902;-1.225858;-1.225828
-1.225817;-1.230507;-1.230623;-1.230557;-1.230582
-1.230481;-1.235296;-1.235397;-1.235372;-1.235428
-1.235226;-1.240010;-1.240064;-1.240060;-1.240132
-1.239940;-1.244599;-1.244611;-1.244627;-1.244733
-1.244510;-1.249119;-1.249130;-1.249111;-1.249357
-1.248971;-1.253693;-1.253577;-1.253636;-1.253769
-1.253451;-1.258255;-1.258116;-1.258160;-1.258358
-1.257864;-1.262717;-1.262556;-1.262542;-1.262795
-1.262321;-1.267009;-1.266817;-1.266854;-1.267056
-1.266595;-1.271302;-1.271096;-1.271102;-1.271309
-1.270837;-1.275536;-1.275315;-1.275326;-1.275523
-1.275043;-1.279808;-1.279624;-1.279643;-1.279793
-1.279261;-1.283977;-1.283823;-1.283836;-1.283919
-1.283487;-1.287946;-1.287891;-1.287942;-1.287986
-1.287595;-1.291963;-1.291909;-1.291980;-1.292015
-1.291677;-1.295881;-1.295898;-1.295954;-1.295978
-1.295658;-1.299949;-1.299957;-1.300032;-1.300058
-1.299720;-1.303847;-1.303920;-1.303923;-1.303978
-1.303753;-1.307619;-1.307707;-1.307677;-1.307747
-1.307629;-1.311437;-1.311523;-1.311448;-1.311526
-1.311432;-1.315151;-1.315253;-1.315136;-1.315247
-1.315175;-1.318961;-1.319076;-1.318945;-1.319017
-1.318942;-1.322656;-1.322811;-1.322649;-1.322709
-1.322730;-1.326195;-1.326300;-1.326171;-1.326219
-1.326247;-1.329741;-1.329829;-1.329734;-1.329732
-1.329799;-1.333176;-1.333300;-1.333190;-1.333189
-1.333245;-1.336780;-1.336851;-1.336799;-1.336750
-1.336707;-1.340232;-1.340303;-1.340383;-1.340269
-1.340293;-1.343590;-1.343590;-1.343766;-1.343592
-1.343625;-1.346985;-1.346990;-1.347171;-1.347003
-1.346948;-1.350284;-1.350218;-1.350474;-1.350306
-1.350244;-1.353638;-1.353565;-1.353804;-1.353644
-1.353450;-1.356773;-1.356690;-1.357005;-1.356857
-1.356753;-1.359802;-1.359744;-1.359987;-1.359859
-1.359719;-1.362696;-1.362708;-1.362909;-1.362796
-1.362622;-1.365470;-1.365517;-1.365705;-1.365641
-1.365502;-1.368375;-1.368463;-1.368576;-1.368568
-1.368358;-1.371080;-1.371232;-1.371305;-1.371295
-1.371262;-1.373661;-1.373873;-1.373854;-1.373883
-1.373903;-1.376278;-1.376481;-1.376463;-1.376517
-1.376598;-1.378809;-1.379037;-1.378989;-1.379039
-1.379176;-1.381500;-1.381741;-1.381646;-1.381712
-1.381785;-1.384093;-1.384284;-1.384208;-1.384280
-1.384450;-1.386575;-1.386744;-1.386681;-1.386694
-1.386932;-1.389008;-1.389215;-1.389171;-1.389195
-1.389341;-1.391463;-1.391613;-1.391547;-1.391551
-1.391695;-1.393975;-1.394147;-1.394088;-1.394086
-1.394055;-1.396434;-1.396490;-1.396463;-1.396515
-1.396438;-1.398695;-1.398691;-1.398695;-1.398770
-1.398615;-1.400895;-1.400881;-1.400923;-1.400987
-1.400791;-1.403079;-1.402936;-1.403035;-1.403090
-1.402761;-1.405315;-1.405082;-1.405216;-1.405311
-1.404920;-1.407392;-1.407092;-1.407272;-1.407357
-1.406980;-1.409328;-1.408981;-1.409150;-1.409279
-1.408862;-1.411202;-1.410824;-1.411043;-1.411127
-1.410766;-1.413018;-1.412603;-1.412812;-1.412885
-1.412569;-1.414881;-1.414535;-1.414695;-1.414819
-1.414464;-1.416619;-1.416292;-1.416441;-1.416574
-1.416336;-1.418204;-1.417930;-1.418054;-1.418211
-1.418045;-1.419789;-1.419547;-1.419661;-1.419804
-1.419691;-1.421285;-1.421142;-1.421158;-1.421329
-1.421319;-1.422843;-1.422746;-1.422744;-1.422976
-1.422929;-1.424338;-1.424299;-1.424222;-1.424481
-1.424536;-1.425680;-1.425641;-1.425562;-1.425867
-1.425934;-1.426957;-1.426947;-1.426836;-1.427176
-1.427206;-1.428230;-1.428194;-1.428107;-1.428460
-1.428510;-1.429573;-1.429569;-1.429467;-1.429822
-1.429753;-1.430808;-1.430759;-1.430655;-1.431022
-1.430994;-1.431874;-1.431795;-1.431750;-1.432132
-1.432022;-1.432927;-1.432858;-1.432816;-1.433133
-1.432972;-1.433908;-1.433834;-1.433839;-1.434096
-1.433866;-1.434965;-1.434917;-1.434891;-1.435113
-1.434783;-1.435951;-1.435907;-1.435854;-1.436039
-1.435761;-1.436722;-1.436698;-1.436683;-1.436826
-1.436505;-1.437514;-1.437480;-1.437474;-1.437540
-1.437258;-1.438218;-1.438205;-1.438192;-1.438230
-1.437955;-1.439046;-1.439005;-1.438923;-1.439004
-1.438674;-1.439615;-1.439650;-1.439627;-1.439739
-1.439444;-1.440135;-1.440104;-1.440066;-1.440227
-1.439984;-1.440556;-1.440592;-1.440544;-1.440669
-1.440474;-1.440914;-1.440916;-1.440923;-1.441082
-1.440858;-1.441422;-1.441437;-1.441362;-1.441522
-1.441265;-1.441705;-1.441745;-1.441727;-1.441910
-1.441718;-1.441909;-1.441878;-1.441877;-1.442076
-1.441888;-1.442077;-1.442070;-1.442066;-1.442209
-1.442069;-1.442192;-1.442184;-1.442156;-1.442264
-1.442170;-1.442435;-1.442434;-1.442369;-1.442446
-1.442279;-1.442504;-1.442505;-1.442494;-1.442538
-1.442426;-1.442467;-1.442442;-1.442394;-1.442412
-1.442341;-1.442385;-1.442313;-1.442325;-1.442295
-1.442294;-1.442249;-1.442114;-1.442112;-1.442089
-1.442024;-1.442229;-1.442075;-1.442032;-1.442016
-1.441914;-1.442051;-1.441834;-1.441834;-1.441838
-1.441759;-1.441765;-1.441493;-1.441494;-1.441478
-1.441414;-1.441339;-1.441079;-1.441122;-1.441095
-1.441048;-1.440902;-1.440632;-1.440653;-1.440598
-1.440588;-1.440533;-1.440337;-1.440361;-1.440266
-1.440206;-1.440011;-1.439892;-1.439893;-1.439799
-1.439821;-1.439333;-1.439251;-1.439319;-1.439123
-1.439260;-1.438558;-1.438613;-1.438689;-1.438490
-1.438618;-1.437823;-1.437907;-1.437913;-1.437780
-1.437860;-1.437201;-1.437291;-1.437293;-1.437174
-1.437224;-1.436430;-1.436498;-1.436499;-1.436496
-1.436499;-1.435519;-1.435550;-1.435585;-1.435635
-1.435595;-1.434574;-1.434489;-1.434585;-1.434704
-1.434585;-1.433555;-1.433443;-1.433511;-1.433684
-1.433482;-1.432683;-1.432444;-1.432595;-1.432791
-1.432451;-1.431653;-1.431323;-1.431524;-1.431736
-1.431392;-1.430401;-1.430068;-1.430331;-1.430513
-1.430150;-1.429135;-1.428735;-1.429056;-1.429236
-1.428809;-1.427798;-1.427466;-1.427759;-1.427872
-1.427369;-1.426573;-1.426245;-1.426544;-1.426630
-1.426040;-1.425239;-1.424956;-1.425216;-1.425240
-1.424780;-1.423740;-1.423491;-1.423733;-1.423724
-1.423310;-1.422187;-1.422026;-1.422148;-1.422179
-1.421739;-1.420616;-1.420509;-1.420588;-1.420565
-1.420213;-1.419184;-1.419067;-1.419135;-1.419119
-1.418645;-1.417592;-1.417502;-1.417564;-1.417533
-1.417176;-1.415861;-1.415735;-1.415771;-1.415775
-1.415533;-1.414032;-1.413939;-1.413914;-1.413918
-1.413735;-1.412174;-1.412110;-1.412046;-1.412047
-1.411878;-1.410412;-1.410310;-1.410221;-1.410270
-1.410046;-1.408536;-1.408423;-1.408345;-1.408387
-1.408290;-1.406466;-1.406368;-1.406264;-1.406280
-1.406225;-1.404325;-1.404259;-1.404120;-1.404160
-1.404103;-1.402115;-1.402100;-1.401919;-1.401991
-1.401904;-1.400136;-1.400037;-1.399848;-1.399953
-1.399729;-1.397899;-1.397842;-1.397711;-1.397812
-1.397631;-1.395582;-1.395463;-1.395340;-1.395489
-1.395296;-1.393187;-1.393094;-1.392969;-1.393142
-1.392931;-1.390795;-1.390646;-1.390522;-1.390748
-1.390485;-1.388525;-1.388285;-1.388226;-1.388478
-1.388102;-1.386133;-1.385876;-1.385781;-1.386081
-1.385819;-1.383593;-1.383277;-1.383135;-1.383489
-1.383221;-1.380974;-1.380687;-1.380496;-1.380863
-1.380606;-1.378311;-1.378011;-1.377808;-1.378115
-1.377941;-1.375830;-1.375498;-1.375272;-1.375558
-1.375289;-1.373212;-1.372868;-1.372676;-1.372924
-1.372690;-1.370430;-1.370090;-1.369859;-1.370041
-1.369917;-1.367610;-1.367340;-1.367054;-1.367249
-1.367140;-1.364744;-1.364431;-1.364233;-1.364387
-1.364188;-1.361964;-1.361649;-1.361487;-1.361563
-1.361376;-1.358932;-1.358656;-1.358596;-1.358659
-1.358501;-1.355773;-1.355479;-1.355420;-1.355512
-1.355379;-1.352459;-1.352212;-1.352229;-1.352332
-1.352174;-1.349112;-1.348839;-1.348912;-1.348988
-1.348857;-1.345899;-1.345608;-1.345718;-1.345800
-1.345574;-1.342454;-1.342214;-1.342351;-1.342475
-1.342260;-1.338925;-1.338687;-1.338806;-1.338916
-1.338770;-1.335300;-1.335118;-1.335230;-1.335393
-1.335199;-1.331755;-1.331556;-1.331624;-1.331751
-1.331545;-1.328328;-1.328166;-1.328169;-1.328279
-1.327984;-1.324744;-1.324637;-1.324643;-1.324724
-1.324457;-1.321043;-1.321075;-1.320951;-1.321015
-1.320778;-1.317310;-1.317384;-1.317191;-1.317290
-1.317019;-1.313550;-1.313698;-1.313422;-1.313498
-1.313275;-1.309959;-1.310140;-1.309819;-1.309890
-1.309576;-1.306192;-1.306461;-1.306111;-1.306121
-1.305984;-1.302221;-1.302588;-1.302177;-1.302234
-1.302137;-1.298245;-1.298640;-1.298231;-1.298269
-1.298193;-1.294233;-1.294670;-1.294243;-1.294289
-1.294212;-1.290301;-1.290772;-1.290381;-1.290398
-1.290275;-1.286273;-1.286753;-1.286378;-1.286386
-1.286372;-1.282022;-1.282517;-1.282222;-1.282256
-1.282202;-1.277773;-1.278203;-1.277962;-1.278009
-1.277966;-1.273515;-1.273839;-1.273682;-1.273705
-1.273676;-1.269339;-1.269600;-1.269531;-1.269566
-1.269416;-1.265118;-1.265281;-1.265230;-1.265289
-1.265258;-1.260599;-1.260744;-1.260768;-1.260848
-1.260847;-1.256188;-1.256155;-1.256239;-1.256332
-1.256349;-1.251656;-1.251602;-1.251680;-1.251787
-1.251827;-1.247289;-1.247163;-1.247252;-1.247367
-1.247292;-1.242793;-1.242652;-1.242729;-1.242844
-1.242872;-1.238092;-1.238018;-1.238005;-1.238202
-1.238205;-1.233392;-1.233311;-1.233307;-1.233443
-1.233395;-1.228594;-1.228590;-1.228558;-1.228698
-1.228613;-1.224004;-1.224027;-1.224002;-1.224058
-1.223863;-1.219242;-1.219330;-1.219337;-1.219368
-1.219200;-1.214290;-1.214441;-1.214441;-1.214421
-1.214288;-1.209346;-1.209519;-1.209555;-1.209391
-1.209328;-1.204320;-1.204519;-1.204622;-1.204356
-1.204308;-1.199508;-1.199681;-1.199765;-1.199394
-1.199360;-1.194503;-1.194730;-1.194757;-1.194389
-1.194497;-1.189344;-1.189566;-1.189586;-1.189152
-1.189350;-1.184127;-1.184355;-1.184300;-1.183876
-1.184133;-1.178796;-1.179079;-1.179003;-1.178564
-1.178819;-1.173662;-1.173948;-1.173793;-1.173440
-1.173574;-1.168374;-1.168699;-1.168497;-1.168234
-1.168363;-1.162946;-1.163238;-1.162974;-1.162795
-1.162926;-1.157399;-1.157711;-1.157452;-1.157380
-1.157498;-1.151909;-1.152159;-1.151873;-1.151907
-1.151910;-1.146536;-1.146760;-1.146528;-1.146587
-1.146456;-1.141024;-1.141204;-1.141069;-1.141223
-1.141082;-1.135435;-1.135504;-1.135414;-1.135625
-1.135511;-1.129732;-1.129786;-1.129781;-1.129994
-1.129829;-1.124041;-1.124042;-1.124022;-1.124321
-1.124115;-1.118535;-1.118520;-1.118550;-1.118792
-1.118472;-1.112859;-1.112881;-1.112901;-1.113118
-1.112862;-1.107069;-1.107019;-1.107041;-1.107275
-1.107076;-1.101233;-1.101190;-1.101176;-1.101367
-1.101178;-1.095297;-1.095316;-1.095248;-1.095455
-1.095178;-1.089526;-1.089598;-1.089529;-1.089661
-1.089331;-1.083646;-1.083764;-1.083621;-1.083801
-1.083491;-1.077583;-1.077727;-1.077594;-1.077714
-1.077454;-1.071434;-1.071620;-1.071477;-1.071572
-1.071324;-1.065296;-1.065514;-1.065335;-1.065419
-1.065142;-1.059324;-1.059523;-1.059359;-1.059415
-1.059074;-1.053213;-1.053398;-1.053255;-1.053306
-1.053032;-1.046941;-1.047095;-1.046996;-1.046978
-1.046772;-1.040596;-1.040701;-1.040632;-1.040629
-1.040481;-1.034273;-1.034309;-1.034275;-1.034268
-1.034156;-1.028112;-1.028020;-1.028029;-1.028030
-1.027868;-1.021819;-1.021613;-1.021681;-1.021731
-1.021670;-1.015353;-1.015064;-1.015210;-1.015217
-1.015261;-1.008823;-1.008470;-1.008627;-1.008688
-1.008717;-1.002251;-1.001915;-1.002036;-1.002119
-1.002177;-0.995861;-0.995471;-0.995665;-0.995713
-0.995679;-0.989341;-0.988959;-0.989201;-0.989228
-0.989249;-0.982614;-0.982292;-0.982524;-0.982491
-0.982615;-0.975841;-0.975569;-0.975817;-0.975803
-0.975846;-0.969101;-0.968878;-0.969126;-0.969031
-0.969020;-0.962493;-0.962274;-0.962540;-0.962447
-0.962322;-0.955794;-0.955631;-0.955889;-0.955770
-0.955694;-0.948884;-0.948774;-0.949053;-0.948879
-0.948803;-0.941923;-0.941868;-0.942092;-0.941933
-0.941868;-0.934947;-0.934914;-0.935160;-0.935001
-0.934874;-0.928192;-0.928091;-0.928371;-0.928216
-0.927963;-0.921283;-0.921236;-0.921437;-0.921304
-0.921156;-0.914153;-0.914068;-0.914291;-0.914199
-0.914115;-0.907038;-0.906985;-0.907111;-0.907004
-0.907012;-0.899881;-0.899798;-0.899934;-0.899847
-0.899831;-0.892905;-0.892793;-0.892889;-0.892870
-0.892780;-0.885824;-0.885682;-0.885775;-0.885788
-0.885819;-0.878575;-0.878412;-0.878479;-0.878551
-0.878609;-0.871284;-0.871161;-0.871147;-0.871243
-0.871348;-0.863968;-0.863863;-0.863818;-0.863918
-0.864021;-0.856861;-0.856791;-0.856719;-0.856832
-0.856788;-0.849558;-0.849603;-0.849489;-0.849589
-0.849638;-0.842155;-0.842199;-0.842117;-0.842166
-0.842268;-0.834657;-0.834818;-0.834686;-0.834712
-0.834806;-0.827188;-0.827357;-0.827260;-0.827254
-0.827299;-0.819880;-0.820067;-0.819969;-0.819985
-0.819880;-0.812448;-0.812675;-0.812589;-0.812616
