13/11/2021 19:11:50.999;13/11/2021 19:11:51.099;13/11/2021 19:11:51.199;13/11/2021 19:11:51.299;13/11/2021 19:11:51.399;13/11/2021 19:11:51.499;13/11/2021 19:11:51.599;13/11/2021 19:11:51.699;13/11/2021 19:11:51.799;13/11/2021 19:11:51.899;13/11/2021 19:11:51.999;13/11/2021 19:11:52.099;13/11/2021 19:11:52.199;13/11/2021 19:11:52.299;13/11/2021 19:11:52.399;13/11/2021 19:11:52.499;13/11/2021 19:11:52.599;13/11/2021 19:11:52.699;13/11/2021 19:11:52.799;13/11/2021 19:11:52.899;13/11/2021 19:11:52.999;13/11/2021 19:11:53.099;13/11/2021 19:11:53.199;13/11/2021 19:11:53.299;13/11/2021 19:11:53.399;13/11/2021 19:11:53.499;13/11/2021 19:11:53.599;13/11/2021 19:11:53.699;13/11/2021 19:11:53.799;13/11/2021 19:11:53.899;13/11/2021 19:11:53.999;13/11/2021 19:11:54.099;13/11/2021 19:11:54.199;13/11/2021 19:11:54.299;13/11/2021 19:11:54.399;13/11/2021 19:11:54.499;13/11/2021 19:11:54.599;13/11/2021 19:11:54.699;13/11/2021 19:11:54.799;13/11/2021 19:11:54.899;13/11/2021 19:11:54.999;13/11/2021 19:11:55.099;13/11/2021 19:11:55.199;13/11/2021 19:11:55.299;13/11/2021 19:11:55.399;13/11/2021 19:11:55.499;13/11/2021 19:11:55.599;13/11/2021 19:11:55.699;13/11/2021 19:11:55.799;13/11/2021 19:11:55.899
66.194209;66.192180;66.197177;66.194407;66.195000;66.201827;66.195693;66.204300;66.202470;66.197226;66.198562;66.195792;66.200343;66.198562;66.207071;66.195841;66.199502;66.198661;66.194060;66.198958;66.188322;66.196237;66.193912;66.188322;66.206626;66.189905;66.191290;66.191735;66.194802;66.196781;66.195198;66.194357;66.193170;66.199057;66.187827;66.191537;66.193714;66.199057;66.191983;66.201481;66.200986;66.198661;66.199502;66.199898;66.195396;66.199997;66.194852;66.192576;66.189657;66.194802
66.824895;66.822619;66.829050;66.824153;66.823807;66.831623;66.826082;66.833503;66.831079;66.830485;66.827764;66.826577;66.833305;66.829100;66.837708;66.827566;66.830732;66.827220;66.825340;66.830485;66.819899;66.826330;66.822471;66.820591;66.838598;66.823510;66.824202;66.825043;66.825588;66.828853;66.826330;66.827220;66.821482;66.830485;66.817573;66.821927;66.823757;66.830633;66.822817;66.834047;66.832315;66.832662;66.829743;66.831623;66.826775;66.830139;66.823213;66.821778;66.819453;66.824598
67.445836;67.445885;67.452564;67.447072;67.445489;67.455383;67.450140;67.457115;67.454592;67.455977;67.450189;67.451426;67.456818;67.453207;67.459638;67.452168;67.455087;67.450486;67.446875;67.451723;67.444401;67.447369;67.445687;67.443808;67.462260;67.446924;67.450090;67.448606;67.449002;67.450090;67.452663;67.453751;67.447864;67.453157;67.443560;67.447864;67.446330;67.455878;67.447963;67.458846;67.455334;67.458154;67.455730;67.458253;67.453207;67.453405;67.445292;67.447270;67.443560;67.451327
68.057476;68.054607;68.064897;68.056388;68.056338;68.067370;68.061582;68.067964;68.063808;68.069250;68.059950;68.065144;68.070042;68.068013;68.072861;68.065342;68.069745;68.064501;68.060098;68.064748;68.058565;68.057476;68.058515;68.058119;68.075087;68.061088;68.063165;68.063066;68.062671;68.063858;68.064105;68.067321;68.060543;68.066084;68.056388;68.063413;68.057724;68.066826;68.060098;68.072070;68.069299;68.070685;68.068557;68.070289;68.065391;68.064451;68.058416;68.059900;68.057526;68.064748
68.678071;68.674905;68.684749;68.674905;68.674954;68.686926;68.682671;68.685293;68.679901;68.688262;68.675399;68.685392;68.688014;68.685491;68.687668;68.680099;68.686827;68.680346;68.675845;68.680346;68.676092;68.671788;68.675795;68.677279;68.689746;68.678219;68.681682;68.679159;68.678516;68.677972;68.678714;68.685095;68.678417;68.682820;68.673322;68.681088;68.670947;68.681781;68.676438;68.688905;68.684156;68.687272;68.685343;68.685392;68.680297;68.678615;68.671887;68.676636;68.672283;68.677081
69.295252;69.293669;69.303266;69.293323;69.291443;69.305937;69.300644;69.303118;69.300001;69.309351;69.293817;69.307421;69.308807;69.302969;69.304849;69.301930;69.306135;69.299506;69.295796;69.299259;69.298022;69.290899;69.296043;69.297775;69.308114;69.297973;69.303266;69.296736;69.298566;69.297478;69.297973;69.306036;69.297429;69.299655;69.292383;69.301386;69.288821;69.298665;69.295153;69.305245;69.301386;69.306135;69.301980;69.304057;69.299358;69.297181;69.290404;69.296340;69.293916;69.296884
69.915797;69.912433;69.921634;69.910603;69.911592;69.926482;69.918617;69.919656;69.916786;69.926284;69.910256;69.925493;69.927125;69.919755;69.922475;69.917627;69.923959;69.917677;69.914066;69.917479;69.917578;69.908723;69.914412;69.919656;69.924850;69.918221;69.924058;69.913868;69.917528;69.916292;69.915649;69.925839;69.916786;69.918468;69.913323;69.922179;69.906695;69.915451;69.913521;69.921733;69.919804;69.921981;69.922376;69.920892;69.918567;69.918023;69.909366;69.915698;69.910355;69.914066
70.524568;70.520561;70.529911;70.519968;70.521353;70.536194;70.527734;70.528625;70.525211;70.534957;70.519374;70.536293;70.537282;70.532088;70.530851;70.526448;70.533819;70.528377;70.523084;70.526201;70.528922;70.518731;70.522688;70.529218;70.533028;70.528526;70.534512;70.523678;70.527339;70.527042;70.525162;70.534413;70.527339;70.529169;70.522936;70.535353;70.516158;70.526151;70.524321;70.532731;70.530059;70.532088;70.531593;70.530702;70.528971;70.529812;70.522491;70.530950;70.524074;70.525409
71.123792;71.119933;71.125919;71.119191;71.120280;71.134329;71.123693;71.125919;71.121665;71.131212;71.115679;71.134527;71.133043;71.128393;71.127700;71.124930;71.132993;71.128195;71.121912;71.125721;71.128393;71.119735;71.122555;71.130025;71.132400;71.128442;71.133735;71.123050;71.126117;71.125424;71.121467;71.133092;71.126810;71.127403;71.123446;71.134131;71.116075;71.124188;71.123000;71.128343;71.128739;71.129431;71.129580;71.129036;71.129629;71.128788;71.121269;71.132251;71.122011;71.122852
71.731524;71.725539;71.729249;71.726033;71.726528;71.740033;71.727171;71.730238;71.727171;71.733553;71.720394;71.738401;71.735680;71.730535;71.731079;71.728804;71.736471;71.732118;71.724648;71.729892;71.732959;71.725341;71.724302;71.732761;71.734047;71.731079;71.737213;71.724302;71.727765;71.728952;71.725885;71.733503;71.730139;71.730387;71.727320;71.739192;71.720245;71.725093;71.725588;71.730387;71.731920;71.730090;71.731425;71.728507;71.731376;71.733899;71.723956;71.734938;71.723016;71.725390
72.337427;72.332183;72.332826;72.332628;72.333815;72.344649;72.332925;72.337427;72.334112;72.337921;72.328176;72.343462;72.341780;72.336190;72.337723;72.335695;72.344105;72.340048;72.332183;72.337031;72.338465;72.333321;72.330105;72.339207;72.340741;72.339356;72.342373;72.330402;72.334805;72.334755;72.331738;72.338713;72.334557;72.338812;72.333766;72.345836;72.328225;72.332677;72.332875;72.333518;72.336882;72.333716;72.335893;72.332579;72.339059;72.341236;72.331985;72.342225;72.329462;72.329462
72.943823;72.939322;72.938035;72.941152;72.938481;72.948523;72.935859;72.940806;72.939618;72.939371;72.931951;72.946148;72.943329;72.937590;72.940608;72.938382;72.945950;72.942883;72.934474;72.941004;72.941597;72.940113;72.935117;72.944318;72.944120;72.941845;72.944714;72.934523;72.937145;72.940163;72.936403;72.941350;72.940608;72.944516;72.939816;72.949710;72.934770;72.937936;72.937887;72.936156;72.944763;72.937392;72.938283;72.936947;72.943724;72.946000;72.937046;72.946495;72.933534;72.934622
73.537605;73.533598;73.530729;73.536517;73.535280;73.542800;73.531422;73.536171;73.537061;73.533351;73.532461;73.541118;73.537803;73.534291;73.538743;73.537309;73.542602;73.539287;73.532362;73.539733;73.539436;73.538941;73.533499;73.540128;73.540376;73.539040;73.537803;73.532015;73.532906;73.534588;73.534934;73.538842;73.535033;73.543443;73.537754;73.547153;73.535280;73.534044;73.535824;73.532856;73.544482;73.534291;73.536468;73.533252;73.542107;73.544531;73.535181;73.544531;73.531224;73.533252
74.124758;74.121098;74.115706;74.124462;74.121345;74.127826;74.114568;74.122285;74.121889;74.117932;74.116992;74.125847;74.122631;74.118031;74.122384;74.122186;74.127430;74.125501;74.118080;74.126787;74.122829;74.125253;74.120751;74.125748;74.126787;74.124660;74.121543;74.119960;74.119070;74.122928;74.121444;74.122038;74.119416;74.130349;74.124313;74.131288;74.121691;74.120850;74.123324;74.118575;74.129557;74.118822;74.123621;74.119070;74.129755;74.130695;74.122483;74.130645;74.116547;74.118674
74.714336;74.712901;74.705629;74.717403;74.713841;74.717452;74.705530;74.714880;74.714138;74.708993;74.710774;74.714880;74.711862;74.708696;74.711664;74.714088;74.716760;74.713000;74.707014;74.714534;74.712406;74.713841;74.710873;74.714138;74.714534;74.713297;74.706569;74.707163;74.705678;74.710823;74.711664;74.708894;74.708350;74.721014;74.714088;74.717403;74.710724;74.709488;74.713544;74.707014;74.721212;74.707113;74.710675;74.708943;74.719431;74.716067;74.712307;74.715671;74.705678;74.705283
75.304754;75.303913;75.296789;75.308316;75.304704;75.306683;75.297037;75.306139;75.304902;75.297729;75.303616;75.305199;75.302379;75.297383;75.301786;75.306287;75.307079;75.305991;75.298323;75.307326;75.303022;75.305496;75.303962;75.306733;75.305248;75.305199;75.297234;75.300549;75.298719;75.301489;75.303814;75.299708;75.299757;75.311482;75.305446;75.304012;75.305298;75.299559;75.304408;75.298817;75.311383;75.295750;75.303072;75.297432;75.310245;75.306683;75.303517;75.305743;75.295256;75.296295
75.895122;75.896409;75.888296;75.901009;75.896310;75.897398;75.887850;75.896755;75.898289;75.889631;75.894826;75.894430;75.892896;75.887207;75.889978;75.895617;75.897448;75.892748;75.886515;75.895914;75.890225;75.894529;75.894034;75.894380;75.894430;75.894727;75.883992;75.891511;75.887900;75.892303;75.893886;75.889285;75.891313;75.904373;75.896310;75.894133;75.894430;75.890472;75.896211;75.887850;75.903186;75.886614;75.893094;75.888691;75.899723;75.895716;75.893094;75.895568;75.885872;75.886614
76.473767;76.476191;76.468078;76.479505;76.475251;76.477774;76.468869;76.476982;76.480247;76.470353;76.477675;76.474410;76.475251;76.471145;76.470502;76.478219;76.480049;76.475845;76.468424;76.479060;76.473124;76.476290;76.479406;76.477477;76.476191;76.477131;76.464862;76.474806;76.470848;76.473470;76.475350;76.471293;76.473618;76.484947;76.478021;76.475449;76.477081;76.470650;76.479208;76.471739;76.487866;76.467979;76.477873;76.471838;76.480297;76.477774;76.474855;76.476735;76.469611;76.468177
77.043062;77.047761;77.039994;77.050482;77.045040;77.048355;77.040786;77.047069;77.050086;77.040489;77.048454;77.044348;77.046524;77.040143;77.038164;77.046574;77.048849;77.044595;77.037620;77.047613;77.041874;77.042814;77.050136;77.046277;77.044447;77.046722;77.032574;77.046821;77.041429;77.043556;77.044892;77.043408;77.046129;77.055676;77.049888;77.045387;77.046673;77.041973;77.049740;77.044298;77.058348;77.039252;77.049690;77.043111;77.048355;77.051224;77.042468;77.044051;77.040390;77.037175
77.616808;77.624674;77.617303;77.623685;77.619134;77.623635;77.618787;77.623635;77.627642;77.617056;77.625911;77.618787;77.623487;77.613593;77.610823;77.621013;77.623388;77.620519;77.611565;77.622497;77.615819;77.614434;77.623883;77.619777;77.617600;77.619727;77.607211;77.619925;77.615374;77.616017;77.616264;77.617402;77.621112;77.630413;77.622448;77.615967;77.617897;77.614830;77.624476;77.616215;77.629126;77.613346;77.621558;77.617946;77.620172;77.624575;77.612999;77.617897;77.613148;77.611713
78.193276;78.201538;78.195552;78.198322;78.195057;78.200598;78.195403;78.196937;78.202576;78.191495;78.202428;78.193771;78.200796;78.188774;78.187983;78.196343;78.199410;78.196541;78.187686;78.198174;78.191495;78.190803;78.201488;78.195898;78.193820;78.195898;78.183382;78.195700;78.191990;78.190951;78.189813;78.196640;78.198075;78.203813;78.197283;78.193227;78.192979;78.190951;78.197382;78.194117;78.205297;78.189615;78.197382;78.193919;78.194612;78.201735;78.187043;78.191297;78.190951;78.183729
78.765737;78.775779;78.769843;78.771673;78.769051;78.775482;78.772366;78.771574;78.775878;78.767023;78.779390;78.766578;78.776719;78.765885;78.759949;78.768408;78.772564;78.770041;78.759850;78.768952;78.764253;78.761433;78.772712;78.766627;78.765984;78.768309;78.757080;78.768161;78.764896;78.763165;78.761532;78.772861;78.774542;78.775779;78.770090;78.766083;78.764896;78.762472;78.771871;78.766479;78.776818;78.763066;78.772267;78.767221;78.764945;78.777263;78.757871;78.764500;78.764401;78.758910
79.330134;79.339929;79.336763;79.333795;79.330579;79.338940;79.336516;79.335081;79.339979;79.332954;79.343441;79.330283;79.343936;79.331964;79.325286;79.334339;79.336615;79.337555;79.327760;79.334388;79.330233;79.327809;79.339335;79.333399;79.332410;79.334834;79.324247;79.334685;79.330728;79.329392;79.327562;79.339335;79.341166;79.341908;79.336219;79.333696;79.330728;79.331173;79.335675;79.334240;79.343590;79.331964;79.339533;79.334883;79.328897;79.344085;79.321230;79.333696;79.331866;79.327018
79.885775;79.895669;79.892553;79.888447;79.884390;79.895075;79.893492;79.889535;79.892454;79.887457;79.898044;79.882857;79.899231;79.885379;79.880037;79.885182;79.890821;79.890376;79.882164;79.886616;79.884736;79.881224;79.892849;79.887408;79.885627;79.888892;79.882461;79.889386;79.884786;79.882955;79.880828;79.895916;79.899627;79.896856;79.890475;79.890772;79.884786;79.886864;79.889634;79.889288;79.897994;79.886517;79.894037;79.891019;79.884885;79.902397;79.875683;79.888051;79.887853;79.880630
80.443395;80.454328;80.449628;80.445572;80.442059;80.453982;80.451706;80.447748;80.449331;80.446017;80.455416;80.441317;80.458928;80.447056;80.442653;80.444236;80.448738;80.450914;80.442455;80.445869;80.443296;80.438300;80.450964;80.446215;80.443346;80.447056;80.441960;80.444978;80.441664;80.439240;80.439339;80.453685;80.457148;80.452102;80.447847;80.446759;80.440130;80.445819;80.443494;80.447303;80.454130;80.442999;80.452003;80.446759;80.439586;80.460660;80.432116;80.445522;80.443593;80.438250
81.002450;81.012640;81.010216;81.003043;80.999828;81.013036;81.011750;81.004082;81.005467;81.003340;81.012492;80.996958;81.016697;81.007149;81.002004;81.002351;81.005566;81.010315;81.002450;81.003488;81.002004;80.997057;81.008485;81.005863;81.002845;81.007199;81.004527;81.004973;81.000322;80.999481;80.999679;81.012591;81.016895;81.014124;81.006407;81.007495;80.998937;81.005962;80.999679;81.004280;81.011502;81.002647;81.007594;81.007050;80.998690;81.018082;80.990181;81.004874;81.001460;80.996958
81.559327;81.568875;81.567787;81.560811;81.558387;81.571497;81.570310;81.563730;81.562048;81.560811;81.572091;81.554034;81.576790;81.565165;81.562098;81.560861;81.563681;81.569667;81.561702;81.561405;81.560960;81.553490;81.565462;81.562592;81.560218;81.563879;81.564720;81.561504;81.556656;81.557101;81.557448;81.569914;81.575009;81.570013;81.564769;81.565511;81.558140;81.564324;81.556161;81.563532;81.570310;81.560713;81.566402;81.565660;81.556112;81.576889;81.548790;81.562543;81.559525;81.553441
82.107993;82.115166;82.116848;82.107301;82.104283;82.117689;82.117343;82.109824;82.108389;82.108686;82.118778;82.100029;82.123428;82.113633;82.112940;82.109972;82.112099;82.119520;82.111011;82.110269;82.110121;82.105470;82.113781;82.115018;82.111951;82.116106;82.117491;82.113831;82.106806;82.110170;82.109280;82.118728;82.125209;82.119965;82.112446;82.115711;82.108340;82.115117;82.104234;82.111753;82.119817;82.113336;82.115859;82.113979;82.105767;82.126594;82.100523;82.113781;82.109477;82.105817
82.646914;82.652157;82.655175;82.649140;82.644836;82.656956;82.657006;82.649387;82.646617;82.646567;82.654928;82.636476;82.660963;82.652949;82.652009;82.648645;82.648447;82.657797;82.648991;82.649684;82.647804;82.642313;82.649733;82.653642;82.648893;82.652850;82.658044;82.651663;82.644242;82.651861;82.648596;82.657104;82.664327;82.660023;82.651317;82.655422;82.648991;82.654037;82.643500;82.649684;82.658391;82.651020;82.653938;82.653196;82.645924;82.664921;82.641917;82.655472;82.647161;82.644143
83.191177;83.192661;83.194541;83.192166;83.187318;83.199290;83.198399;83.192513;83.189643;83.189198;83.198251;83.179848;83.202604;83.195382;83.197509;83.193403;83.192018;83.200131;83.193700;83.195134;83.191721;83.187714;83.192315;83.195629;83.192117;83.195580;83.201120;83.193502;83.184993;83.195679;83.191226;83.197311;83.204336;83.202802;83.191523;83.198449;83.191028;83.193057;83.182767;83.190187;83.198053;83.192463;83.193551;83.193255;83.186774;83.204781;83.183460;83.195332;83.188654;83.182718
83.734203;83.736083;83.740337;83.735440;83.732422;83.742118;83.743355;83.737122;83.732571;83.731779;83.740189;83.722331;83.743949;83.738161;83.741525;83.737765;83.733807;83.743503;83.736677;83.739496;83.735044;83.731235;83.735588;83.739101;83.736429;83.737666;83.745284;83.738507;83.729899;83.742316;83.735984;83.742069;83.745037;83.750033;83.735638;83.742069;83.735440;83.737617;83.727970;83.732917;83.741871;83.735737;83.735687;83.736182;83.728811;83.744988;83.731087;83.738705;83.731730;83.724952
84.276290;84.275993;84.282226;84.276438;84.275350;84.285046;84.285244;84.279109;84.275102;84.273717;84.281039;84.264664;84.283859;84.280643;84.284452;84.280791;84.275548;84.286777;84.280445;84.284601;84.275498;84.274064;84.274756;84.279950;84.276933;84.277279;84.286283;84.278417;84.270551;84.284403;84.275597;84.280099;84.284254;84.291328;84.275696;84.283611;84.279208;84.275993;84.270650;84.273519;84.281385;84.277329;84.276883;84.276883;84.270353;84.283067;84.272777;84.281929;84.271392;84.267187
84.810016;84.807938;84.814320;84.808334;84.809620;84.814715;84.818821;84.810560;84.806652;84.807790;84.812885;84.797599;84.815111;84.812291;84.817436;84.815556;84.810461;84.819168;84.814567;84.819860;84.810214;84.809917;84.809274;84.813924;84.811203;84.809472;84.820009;84.814369;84.806800;84.822037;84.811500;84.814666;84.817634;84.826044;84.810560;84.817486;84.812885;84.809768;84.805761;84.807295;84.814765;84.810461;84.811797;84.811549;84.806058;84.816298;84.808482;84.815507;84.806355;84.800122
85.331622;85.330583;85.338647;85.332018;85.333700;85.338498;85.342604;85.334837;85.329445;85.331028;85.335233;85.323163;85.336915;85.334738;85.340279;85.339883;85.335035;85.340625;85.337707;85.343940;85.331474;85.333601;85.329792;85.333947;85.331721;85.330979;85.341268;85.335777;85.329544;85.344682;85.332562;85.336223;85.338152;85.348491;85.332908;85.338152;85.336420;85.332908;85.331572;85.331770;85.338795;85.334244;85.334986;85.334145;85.328852;85.335926;85.332562;85.339636;85.328258;85.322767
85.857136;85.856542;85.864804;85.856988;85.860253;85.861885;85.869701;85.858818;85.854959;85.857136;85.859313;85.849567;85.862380;85.861292;85.864062;85.867624;85.863270;85.865200;85.863369;85.872768;85.857334;85.862677;85.856444;85.860451;85.857532;85.855207;85.866535;85.861588;85.859511;85.869899;85.857136;85.861687;85.859263;85.873956;85.858917;85.864309;85.860104;85.853673;85.856493;85.853723;85.861935;85.856246;85.858818;85.859461;85.854267;85.858175;85.856839;85.863171;85.852239;85.848232
86.385767;86.385965;86.392050;86.384431;86.389873;86.389131;86.397392;86.386509;86.380721;86.383194;86.386361;86.377110;86.388735;86.388240;86.388636;86.392841;86.388488;86.388933;86.389131;86.398827;86.381661;86.387746;86.381760;86.383838;86.383392;86.378990;86.390615;86.387103;86.387300;86.395314;86.382205;86.387399;86.384184;86.399618;86.387053;86.388735;86.387449;86.379088;86.386905;86.383392;86.385520;86.382799;86.387449;86.384382;86.380919;86.382749;86.383194;86.386262;86.378940;86.374240
86.909302;86.912073;86.917020;86.906334;86.914398;86.912023;86.922115;86.909945;86.905592;86.909005;86.911578;86.902525;86.913705;86.911627;86.913359;86.918058;86.916277;86.914299;86.915387;86.924539;86.906136;86.913557;86.907719;86.907225;86.908758;86.904801;86.912122;86.912617;86.913853;86.919790;86.906631;86.908808;86.905592;86.922659;86.911726;86.911627;86.910737;86.902080;86.910984;86.908412;86.911281;86.906433;86.911331;86.908461;86.907422;86.906235;86.907719;86.912073;86.904603;86.900695
87.424230;87.427742;87.433530;87.422944;87.429325;87.425961;87.437043;87.424477;87.420520;87.424972;87.426951;87.418986;87.429127;87.425714;87.426159;87.431453;87.431947;87.429029;87.428831;87.440901;87.421163;87.430117;87.423290;87.423884;87.425417;87.420767;87.427742;87.429375;87.434619;87.436301;87.424378;87.426308;87.422647;87.438972;87.427841;87.428930;87.431007;87.421064;87.430908;87.425665;87.429029;87.425764;87.429919;87.426753;87.425714;87.423686;87.425516;87.428534;87.423241;87.419679
